Wavelength,Qe
402.0826546003020,0.7187200000000000
402.0826546003020,0.7127751111111110
401.5782805429860,0.706830222222222
403.25952740070400,0.7246648888888890
403.59577677224700,0.7172337777777780
405.108898944193,0.7335822222222220
405.108898944193,0.7276373333333330
404.6045248868780,0.7216924444444440
406.28577174459500,0.739527111111111
406.62202111613900,0.7320960000000000
408.13514328808400,0.7484444444444440
408.13514328808400,0.7424995555555550
407.6307692307690,0.7380408888888890
409.31201608848700,0.7543893333333330
409.64826546003000,0.7469582222222220
411.3295123177480,0.7633066666666670
411.16138763197600,0.7566186666666670
410.6570135746610,0.752903111111111
413.3470085470090,0.7722240000000000
413.1788838612370,0.7655360000000000
412.6745098039220,0.7618204444444440
415.3645047762690,0.7811413333333330
415.1963800904980,0.7744533333333330
414.69200603318200,0.7707377777777780
417.38200100553000,0.7900586666666670
417.21387631975900,0.7833706666666670
416.7095022624430,0.779655111111111
419.3994972347910,0.7989760000000000
419.2313725490200,0.7922880000000000
418.72699849170400,0.7885724444444440
421.41699346405200,0.8049208888888890
420.7444947209650,0.7989760000000000
420.7444947209650,0.7945173333333330
423.4344896933130,0.8108657777777780
422.7619909502260,0.8049208888888890
425.4519859225740,0.817306074074074
424.77948717948700,0.8108657777777780
427.46948215183500,0.8232509629629630
426.79698340874800,0.8182968888888890
429.48697838109600,0.8287004444444440
428.81447963800900,0.8242417777777780
431.50447461035700,0.8321682962962960
430.83197586727,0.8272142222222220
433.3538461538460,0.8376177777777780
433.3538461538460,0.8324160000000000
435.37134238310700,0.8405902222222220
435.37134238310700,0.8361315555555550
437.388838612368,0.8435626666666670
437.388838612368,0.8391040000000000
439.4063348416290,0.846535111111111
439.4063348416290,0.8420764444444440
441.42383107089000,0.8495075555555550
441.42383107089000,0.8450488888888890
443.4413273001510,0.8524800000000000
443.4413273001510,0.8480213333333330
445.62694821518300,0.8559478518518520
444.9544494720970,0.8509937777777780
447.6444444444440,0.8643697777777780
446.9719457013570,0.8584248888888890
449.4938159879340,0.8703146666666670
449.4938159879340,0.8651128888888890
450.67068878833600,0.8762595555555560
451.5113122171950,0.8703146666666670
452.68818501759700,0.8822044444444440
452.0156862745100,0.8762595555555560
454.7056812468580,0.8911217777777780
454.5375565610860,0.8844337777777780
454.0331825037710,0.8807182222222220
456.7231774761190,0.8970666666666670
456.05067873303200,0.8911217777777780
458.74067370538000,0.9030115555555560
458.0681749622930,0.8970666666666670
460.59004524886900,0.9089564444444440
460.59004524886900,0.9037546666666670
462.6075414781300,0.9089564444444440
462.10316742081400,0.9044977777777780
464.6250377073910,0.9119288888888890
464.6250377073910,0.9074702222222220
466.81065862242300,0.9149013333333330
466.1381598793360,0.9104426666666670
468.8281548516840,0.9183691851851850
468.15565610859700,0.913415111111111
470.67752639517300,0.9238186666666670
470.67752639517300,0.9186168888888890
472.6950226244340,0.926791111111111
472.6950226244340,0.9223324444444440
474.88064353946700,0.9297635555555560
474.20814479638000,0.9253048888888890
476.89813976872800,0.9332314074074070
476.22564102564100,0.9282773333333330
478.91563599798900,0.9362038518518520
478.24313725490200,0.9312497777777780
480.7650075414780,0.9416533333333330
480.7650075414780,0.9364515555555560
482.9506284565110,0.9446257777777780
482.2781297134240,0.940167111111111
484.9681246857720,0.9505706666666670
484.29562594268500,0.9446257777777780
486.98562091503300,0.9565155555555560
486.3131221719460,0.9505706666666670
488.8349924585220,0.9654328888888890
488.8349924585220,0.960231111111111
488.3306184012070,0.9550293333333330
491.0206133735550,0.9689007407407410
490.34811463046800,0.9639466666666670
492.8699849170440,0.9713777777777780
492.36561085972800,0.966919111111111
494.88748114630500,0.9743502222222220
494.88748114630500,0.9698915555555550
496.9049773755660,0.9743502222222220
496.4006033182500,0.9698915555555550
499.0905982905980,0.9748456296296300
500.9399698340880,0.9773226666666670
500.9399698340880,0.9728640000000000
502.9574660633480,0.9773226666666670
502.9574660633480,0.9728640000000000
505.14308697838100,0.977818074074074
506.9924585218700,0.980295111111111
506.9924585218700,0.9758364444444440
509.1780794369030,0.9807905185185180
511.02745098039200,0.9832675555555560
511.02745098039200,0.9788088888888890
513.2130718954250,0.9837629629629630
515.2305681246860,0.9867354074074070
514.5580693815990,0.9817813333333330
517.2480643539470,0.9897078518518520
516.5755656108600,0.9847537777777780
519.0974358974360,0.9921848888888890
518.5930618401210,0.9877262222222220
521.1149321266970,0.9921848888888890
523.1324283559580,0.993671111111111
542.2986425339370,0.993671111111111
544.3161387631980,0.993671111111111
546.3336349924580,0.9921848888888890
548.3511312217200,0.9921848888888890
550.3686274509800,0.9921848888888890
552.3861236802410,0.9921848888888890
553.3948717948720,0.9877262222222220
554.4036199095020,0.9921848888888890
555.4123680241330,0.9877262222222220
556.4211161387630,0.9921848888888890
558.4386123680240,0.9921848888888890
560.456108597285,0.9921848888888890
562.473604826546,0.9921848888888890
564.4911010558070,0.9921848888888890
566.5085972850680,0.9921848888888890
568.5260935143290,0.993671111111111
570.5435897435900,0.9929280000000000
572.5610859728510,0.9921848888888890
574.5785822021120,0.9921848888888890
574.5785822021120,0.9877262222222220
576.5960784313730,0.9906986666666670
576.5960784313730,0.9862400000000000
578.6135746606340,0.9877262222222220
578.6135746606340,0.9832675555555560
580.6310708898940,0.9847537777777780
580.6310708898940,0.9788088888888890
582.6485671191550,0.9788088888888890
582.6485671191550,0.9743502222222220
584.6660633484160,0.9728640000000000
584.6660633484160,0.9684053333333330
586.6835595776770,0.966919111111111
586.6835595776770,0.9624604444444440
588.7010558069380,0.9624604444444440
588.7010558069380,0.9572586666666670
590.2141779788840,0.9594880000000000
590.7185520361990,0.953543111111111
591.7273001508300,0.9483413333333330
592.73604826546,0.9520568888888890
593.9129210658620,0.9446257777777780
595.7622926093510,0.9431395555555550
595.7622926093510,0.9371946666666670
597.7797888386120,0.9371946666666670
597.7797888386120,0.9312497777777780
599.7972850678730,0.9312497777777780
599.7972850678730,0.9253048888888890
601.8147812971340,0.9253048888888890
601.8147812971340,0.9208462222222220
603.8322775263950,0.9208462222222220
603.8322775263950,0.9156444444444440
605.8497737556560,0.9163875555555550
605.8497737556560,0.9119288888888890
607.867269984917,0.9119288888888890
607.867269984917,0.9074702222222220
609.884766214178,0.9089564444444440
609.884766214178,0.9037546666666670
611.9022624434390,0.9044977777777780
611.9022624434390,0.900039111111111
613.9197586727000,0.9015253333333330
613.9197586727000,0.8970666666666670
615.9372549019610,0.8985528888888890
615.9372549019610,0.893351111111111
617.9547511312220,0.8940942222222220
617.9547511312220,0.8896355555555550
619.9722473604830,0.8911217777777780
619.9722473604830,0.8859200000000000
621.9897435897440,0.886663111111111
621.9897435897440,0.8822044444444440
624.0072398190050,0.8836906666666670
624.0072398190050,0.8784888888888890
626.0247360482650,0.8777457777777780
626.0247360482650,0.873287111111111
628.0422322775260,0.8718008888888890
628.0422322775260,0.867342222222222
630.0597285067870,0.867342222222222
630.0597285067870,0.8621404444444440
632.0772247360480,0.8628835555555550
632.0772247360480,0.8569386666666670
634.0947209653090,0.8569386666666670
634.0947209653090,0.8509937777777780
636.1122171945700,0.8509937777777780
636.1122171945700,0.8450488888888890
638.129713423831,0.8450488888888890
638.129713423831,0.8391040000000000
640.147209653092,0.8391040000000000
640.147209653092,0.833159111111111
642.1647058823530,0.833159111111111
642.1647058823530,0.8272142222222220
644.1822021116140,0.8272142222222220
644.1822021116140,0.8212693333333330
646.1996983408750,0.8212693333333330
646.1996983408750,0.8153244444444440
648.2171945701360,0.8153244444444440
648.2171945701360,0.8093795555555550
650.2346907993970,0.8093795555555550
650.2346907993970,0.8049208888888890
652.2521870286580,0.806407111111111
652.2521870286580,0.8019484444444440
654.2696832579190,0.8034346666666670
654.2696832579190,0.7982328888888890
656.2871794871790,0.7989760000000000
656.2871794871790,0.7945173333333330
658.3046757164400,0.7945173333333330
658.3046757164400,0.7900586666666670
660.3221719457010,0.7915448888888890
660.3221719457010,0.7870862222222220
662.3396681749620,0.7885724444444440
662.3396681749620,0.7841137777777780
664.3571644042230,0.7856000000000000
664.3571644042230,0.7811413333333330
666.3746606334840,0.7841137777777780
666.3746606334840,0.779655111111111
668.3921568627450,0.7811413333333330
669.4009049773760,0.7766826666666670
670.409653092006,0.779655111111111
672.4271493212670,0.7781688888888890
672.4271493212670,0.7737102222222220
674.4446455505280,0.7766826666666670
674.4446455505280,0.7722240000000000
676.4621417797890,0.7737102222222220
676.4621417797890,0.7692515555555560
678.4796380090500,0.7707377777777780
678.4796380090500,0.7662791111111110
680.4971342383110,0.7677653333333330
680.4971342383110,0.7633066666666670
682.5146304675720,0.7647928888888890
682.5146304675720,0.760334222222222
684.5321266968330,0.7618204444444440
684.5321266968330,0.7573617777777780
686.5496229260930,0.7588480000000000
686.5496229260930,0.7543893333333330
688.5671191553550,0.7558755555555550
688.5671191553550,0.7514168888888890
690.5846153846150,0.752903111111111
690.5846153846150,0.7484444444444440
692.6021116138760,0.7499306666666670
692.6021116138760,0.7454720000000000
694.6196078431370,0.7469582222222220
694.6196078431370,0.7410133333333330
696.6371040723980,0.7410133333333330
696.6371040723980,0.7350684444444440
698.6546003016590,0.7350684444444440
698.6546003016590,0.7291235555555550
699.6633484162900,0.7224355555555550
700.67209653092,0.726151111111111
701.8489693313220,0.7187200000000000
703.6983408748120,0.7172337777777780
703.6983408748120,0.7112888888888890
705.7158371040720,0.7112888888888890
705.7158371040720,0.7053440000000000
707.7333333333330,0.7053440000000000
707.7333333333330,0.7008853333333330
709.7508295625940,0.699399111111111
709.2464555052790,0.6964266666666670
710.9277023629970,0.6919680000000000
712.7770739064860,0.6904817777777780
712.7770739064860,0.6845368888888890
712.7770739064860,0.6800782222222220
714.7945701357470,0.6815644444444440
714.7945701357470,0.6756195555555550
715.8033182503770,0.6689315555555550
716.8120663650080,0.672647111111111
716.9801910507790,0.6632343703703700
718.8295625942690,0.6637297777777780
718.8295625942690,0.6577848888888890
720.0064353946710,0.6513445925925930
720.3426847662140,0.6592711111111110
721.8558069381600,0.6518400000000000
721.8558069381600,0.645895111111111
723.8733031674210,0.645895111111111
723.8733031674210,0.6399502222222220
725.8907993966820,0.6399502222222220
725.8907993966820,0.6347484444444440
727.9082956259430,0.6340053333333330
727.9082956259430,0.6295466666666670
729.9257918552040,0.6310328888888890
729.9257918552040,0.6250880000000000
731.9432880844650,0.6250880000000000
731.9432880844650,0.6206293333333330
733.9607843137260,0.6221155555555550
733.9607843137260,0.6161706666666670
735.9782805429860,0.6161706666666670
735.9782805429860,0.6102257777777780
737.9957767722470,0.6102257777777780
737.9957767722470,0.6057671111111110
740.0132730015080,0.6072533333333330
740.0132730015080,0.6020515555555560
742.0307692307690,0.6027946666666670
742.0307692307690,0.5983360000000000
744.04826546003,0.599822222222222
744.04826546003,0.5953635555555550
746.0657616892910,0.5968497777777780
746.0657616892910,0.592391111111111
748.083257918552,0.5938773333333330
748.083257918552,0.5894186666666670
750.100754147813,0.592391111111111
750.100754147813,0.5879324444444440
752.1182503770740,0.5894186666666670
752.1182503770740,0.5849600000000000
754.1357466063350,0.5879324444444440
754.1357466063350,0.5834737777777780
756.1532428355960,0.5834737777777780
756.1532428355960,0.5790151111111110
758.1707390648570,0.5805013333333330
758.1707390648570,0.5760426666666670
760.1882352941180,0.5775288888888890
760.1882352941180,0.572327111111111
762.2057315233790,0.573070222222222
762.2057315233790,0.5678684444444440
764.2232277526400,0.5686115555555550
764.2232277526400,0.5641528888888890
766.2407239819000,0.565639111111111
766.2407239819000,0.5596942222222220
768.2582202111610,0.5596942222222220
768.2582202111610,0.5552355555555550
770.2757164404220,0.5552355555555550
770.2757164404220,0.5500337777777780
772.2932126696830,0.5507768888888890
772.2932126696830,0.5448320000000000
774.3107088989440,0.5448320000000000
774.3107088989440,0.538887111111111
776.3282051282050,0.538887111111111
776.3282051282050,0.5329422222222220
778.345701357466,0.5329422222222220
778.345701357466,0.5269973333333330
779.8588235294120,0.5284835555555550
780.363197586727,0.5225386666666670
780.363197586727,0.5173368888888890
782.3806938159880,0.5180800000000000
782.3806938159880,0.512135111111111
784.3981900452490,0.512135111111111
784.3981900452490,0.5061902222222220
785.575062845651,0.4997499259259260
785.9113122171950,0.5076764444444440
787.4244343891400,0.5002453333333330
787.4244343891400,0.4943004444444440
789.4419306184010,0.4943004444444440
789.4419306184010,0.48835555555555500
791.4594268476620,0.48835555555555500
791.4594268476620,0.48241066666666700
793.4769230769230,0.48241066666666700
793.4769230769230,0.47646577777777800
795.494419306184,0.47646577777777800
795.494419306184,0.47052088888888900
797.0075414781300,0.47200711111111100
797.5119155354450,0.46606222222222200
797.5119155354450,0.4608604444444440
799.5294117647060,0.46160355555555500
799.5294117647060,0.45565866666666700
801.5469079939670,0.45565866666666700
801.5469079939670,0.44971377777777800
803.5644042232280,0.44971377777777800
803.5644042232280,0.44376888888888900
805.5819004524890,0.44376888888888900
805.5819004524890,0.4378240000000000
807.5993966817500,0.4363377777777780
807.5993966817500,0.43113600000000000
809.6168929110110,0.431879111111111
809.6168929110110,0.42742044444444400
811.6343891402710,0.42890666666666700
811.6343891402710,0.4244480000000000
813.6518853695320,0.4259342222222220
813.6518853695320,0.4214755555555550
815.6693815987930,0.42296177777777800
815.1650075414780,0.4199893333333330
817.6868778280540,0.4214755555555550
817.6868778280540,0.41701688888888900
819.7043740573150,0.41850311111111100
819.7043740573150,0.4140444444444440
821.7218702865760,0.41701688888888900
821.7218702865760,0.41255822222222200
823.7393665158370,0.4140444444444440
823.7393665158370,0.4095857777777780
825.756862745098,0.4110720000000000
825.756862745098,0.40661333333333300
827.774358974359,0.40809955555555500
827.774358974359,0.4036408888888890
829.7918552036200,0.405127111111111
829.7918552036200,0.39992533333333300
831.8093514328810,0.40066844444444400
831.8093514328810,0.39620977777777800
833.8268476621420,0.3976960000000000
833.8268476621420,0.3932373333333330
835.8443438914030,0.39620977777777800
835.8443438914030,0.3910080000000000
837.8618401206640,0.39175111111111100
838.8705882352940,0.38729244444444400
839.8793363499250,0.3902648888888890
840.888084464555,0.3843200000000000
841.8968325791860,0.38729244444444400
843.9143288084460,0.38580622222222200
843.9143288084460,0.38134755555555500
845.9318250377070,0.38580622222222200
845.9318250377070,0.38134755555555500
847.9493212669680,0.38580622222222200
847.9493212669680,0.38134755555555500
849.9668174962290,0.3843200000000000
849.462443438914,0.38134755555555500
851.9843137254900,0.3828337777777780
851.9843137254900,0.378375111111111
854.0018099547510,0.37986133333333300
854.0018099547510,0.37540266666666700
856.0193061840120,0.3768888888888890
856.0193061840120,0.37168711111111100
858.036802413273,0.3724302222222220
858.036802413273,0.3679715555555550
860.0542986425340,0.36945777777777800
860.0542986425340,0.3635128888888890
862.0717948717950,0.3635128888888890
862.0717948717950,0.3575680000000000
864.0892911010560,0.3575680000000000
864.0892911010560,0.3516231111111110
865.6024132730020,0.35310933333333300
866.1067873303170,0.3471644444444440
866.1067873303170,0.3419626666666670
868.1242835595780,0.34270577777777800
868.1242835595780,0.33676088888888900
870.1417797888390,0.33676088888888900
870.1417797888390,0.3308160000000000
872.1592760181000,0.3308160000000000
872.1592760181000,0.3248711111111110
874.1767722473600,0.3248711111111110
874.1767722473600,0.3204124444444440
876.1942684766210,0.32189866666666600
876.1942684766210,0.3166968888888890
878.2117647058820,0.31744000000000000
878.2117647058820,0.3129813333333330
880.2292609351430,0.3129813333333330
880.2292609351430,0.3085226666666670
882.2467571644040,0.31149511111111100
882.2467571644040,0.3062933333333330
884.2642533936650,0.3070364444444440
884.2642533936650,0.3025777777777780
886.2817496229260,0.3040640000000000
886.2817496229260,0.2981191111111110
888.299245852187,0.2981191111111110
888.299245852187,0.2936604444444440
890.316742081448,0.292174222222222
889.8123680241330,0.28920177777777800
891.4936148818500,0.28474311111111100
893.3429864253390,0.28325688888888900
893.3429864253390,0.2773120000000000
894.3517345399700,0.27062400000000000
895.3604826546000,0.27433955555555500
896.5373554550020,0.2669084444444440
896.3692307692310,0.2609635555555550
897.8823529411770,0.26393600000000000
898.3867269984920,0.25799111111111100
898.3867269984920,0.2527893333333330
900.4042232277530,0.2535324444444440
900.4042232277530,0.24758755555555500
900.4042232277530,0.24312888888888900
902.4217194570140,0.2446151111111110
902.4217194570140,0.238670222222222
903.430467571644,0.2319822222222220
904.4392156862750,0.23569777777777800
905.6160884866770,0.2282666666666670
907.4654600301660,0.22678044444444400
907.4654600301660,0.22157866666666600
909.4829562594270,0.22232177777777800
909.4829562594270,0.2178631111111110
911.5004524886880,0.21934933333333300
911.5004524886880,0.21489066666666600
913.5179487179490,0.21637688888888900
914.5266968325790,0.211918222222222
915.5354449472100,0.21637688888888900
916.5441930618400,0.211918222222222
917.5529411764710,0.21637688888888900
918.5616892911010,0.21266133333333300
920.579185520362,0.21340444444444400
920.579185520362,0.20894577777777800
922.5966817496230,0.211918222222222
922.5966817496230,0.2074595555555550
924.6141779788840,0.20894577777777800
924.6141779788840,0.20448711111111100
926.6316742081450,0.20448711111111100
926.6316742081450,0.1992853333333330
928.6491704374060,0.20002844444444400
928.6491704374060,0.19408355555555500
930.6666666666670,0.19408355555555500
930.6666666666670,0.18813866666666600
932.6841628959280,0.18813866666666600
932.6841628959280,0.18219377777777800
934.7016591251890,0.18219377777777800
934.7016591251890,0.17624888888888900
936.7191553544490,0.17624888888888900
936.7191553544490,0.17179022222222200
938.7366515837100,0.1703040000000000
938.7366515837100,0.16584533333333300
940.7541478129710,0.16733155555555500
940.7541478129710,0.1621297777777780
942.7716440422320,0.16287288888888900
942.7716440422320,0.158414222222222
944.7891402714930,0.1599004444444440
944.7891402714930,0.15544177777777800
946.806636500754,0.15692800000000000
948.8241327300150,0.15692800000000000
948.8241327300150,0.15246933333333300
950.841628959276,0.15692800000000000
950.841628959276,0.15246933333333300
952.859125188537,0.15692800000000000
952.859125188537,0.15246933333333300
954.8766214177980,0.15692800000000000
954.8766214177980,0.15246933333333300
956.8941176470590,0.15692800000000000
956.8941176470590,0.15246933333333300
958.9116138763200,0.15692800000000000
958.9116138763200,0.15246933333333300
960.9291101055810,0.15544177777777800
960.9291101055810,0.15098311111111100
962.9466063348420,0.15246933333333300
962.9466063348420,0.1480106666666670
964.9641025641030,0.14949688888888900
964.9641025641030,0.14503822222222200
966.9815987933630,0.14652444444444400
966.9815987933630,0.14057955555555500
968.9990950226240,0.14057955555555500
968.9990950226240,0.13463466666666600
971.0165912518850,0.13463466666666600
971.0165912518850,0.13017600000000000
973.0340874811460,0.13166222222222200
973.0340874811460,0.12571733333333300
975.0515837104070,0.12571733333333300
975.0515837104070,0.11977244444444400
977.0690799396680,0.11977244444444400
977.0690799396680,0.11382755555555500
979.0865761689290,0.11382755555555500
979.0865761689290,0.10862577777777700
981.10407239819,0.10788266666666700
981.10407239819,0.10342400000000000
983.121568627451,0.10491022222222200
983.121568627451,0.09970844444444430
985.1390648567120,0.1004515555555550
985.1390648567120,0.0959928888888888
987.1565610859730,0.09747911111111090
987.1565610859730,0.09302044444444420
989.1740573152340,0.0959928888888888
989.1740573152340,0.09153422222222200
991.1915535444950,0.09450666666666650
991.1915535444950,0.0900479999999999
993.2090497737560,0.09153422222222200
994.217797888386,0.08707555555555540
995.2265460030170,0.09153422222222200
996.2352941176470,0.08707555555555540
997.2440422322780,0.09153422222222200
997.7484162895930,0.08707555555555540
531.2217194570140,0.9973333333333330
526.6968325791860,0.9973333333333330
535.7466063348420,0.9973333333333330
539.3665158371040,0.9973333333333330